lang,level,csv_line,lemma,english_lemma,chinese_lemma,upos,source_file
en,B2,1086,mob,mob,暴民,NOUN,english/B2.csv
en,B2,1087,mobile,mobile,手机,NOUN,english/B2.csv
en,B2,1088,mock,mock,嘲笑,VERB,english/B2.csv
en,B2,1089,modest,modest,谦虚的,ADJ,english/B2.csv
en,B2,1090,mole,mole,鼹鼠,NOUN,english/B2.csv
en,B2,1091,monitor,monitor,显示器,NOUN,english/B2.csv
en,B2,1092,monk,monk,僧侣,NOUN,english/B2.csv
en,B2,1093,moral,moral,道德,NOUN,english/B2.csv
en,B2,1094,mortal,mortal,凡人,NOUN,english/B2.csv
en,B2,1095,mortgage,mortgage,抵押贷款,NOUN,english/B2.csv
en,B2,1096,motel,motel,汽车旅馆,NOUN,english/B2.csv
en,B2,1097,motor,motor,发动机,NOUN,english/B2.csv
en,B2,1098,motorcycle,motorcycle,摩托车,NOUN,english/B2.csv
en,B2,1099,mud,mud,泥,NOUN,english/B2.csv
en,B2,1100,mug,mug,马克杯,NOUN,english/B2.csv
en,B2,1101,multiple,multiple,多个,ADJ,english/B2.csv
en,B2,1102,muscle,muscle,肌肉,NOUN,english/B2.csv
en,B2,1103,museum,museum,博物馆,NOUN,english/B2.csv
en,B2,1104,mutual,mutual,相互的,ADJ,english/B2.csv
en,B2,1105,myth,myth,神话,NOUN,english/B2.csv
en,B2,1106,naive,naive,天真的,ADJ,english/B2.csv
en,B2,1107,narrow,narrow,狭窄的,ADJ,english/B2.csv
en,B2,1108,native,native,本地的,ADJ,english/B2.csv
en,B2,1109,naturally,naturally,自然地,ADV,english/B2.csv
en,B2,1110,neat,neat,整洁的,ADJ,english/B2.csv
en,B2,1111,needle,needle,针,NOUN,english/B2.csv
en,B2,1112,negotiate,negotiate,谈判,VERB,english/B2.csv
en,B2,1113,nest,nest,巢,NOUN,english/B2.csv
en,B2,1114,nickname,nickname,绰号,NOUN,english/B2.csv
en,B2,1115,niece,niece,侄女,NOUN,english/B2.csv
en,B2,1116,noisy,noisy,吵闹的,ADJ,english/B2.csv
en,B2,1117,noon,noon,正午,NOUN,english/B2.csv
en,B2,1118,notebook,notebook,笔记本,NOUN,english/B2.csv
en,B2,1119,notion,notion,概念,NOUN,english/B2.csv
en,B2,1120,novel,novel,小说,NOUN,english/B2.csv
en,B2,1121,nowadays,nowadays,如今,ADV,english/B2.csv
en,B2,1122,oath,oath,誓言,NOUN,english/B2.csv
en,B2,1123,obey,obey,服从,VERB,english/B2.csv
en,B2,1124,oblige,oblige,强迫,VERB,english/B2.csv
en,B2,1125,observation,observation,观察,NOUN,english/B2.csv
en,B2,1126,observe,observe,观察,VERB,english/B2.csv
en,B2,1127,obsess,obsess,使着迷,VERB,english/B2.csv
en,B2,1128,obsession,obsession,痴迷,NOUN,english/B2.csv
en,B2,1129,occasionally,occasionally,偶尔,ADV,english/B2.csv
en,B2,1130,occupy,occupy,占据,VERB,english/B2.csv
en,B2,1131,occur,occur,发生,VERB,english/B2.csv
en,B2,1132,offend,offend,冒犯,VERB,english/B2.csv
en,B2,1133,offensive,offensive,冒犯的,ADJ,english/B2.csv
en,B2,1134,official,official,官员,NOUN,english/B2.csv
en,B2,1135,onion,onion,洋葱,NOUN,english/B2.csv
en,B2,1136,opera,opera,歌剧,NOUN,english/B2.csv
en,B2,1137,operate,operate,操作,VERB,english/B2.csv
en,B2,1138,opponent,opponent,对手,NOUN,english/B2.csv
en,B2,1139,orbit,orbit,轨道,NOUN,english/B2.csv
en,B2,1140,organ,organ,器官,NOUN,english/B2.csv
en,B2,1141,organic,organic,有机的,ADJ,english/B2.csv
en,B2,1142,organize,organize,组织,VERB,english/B2.csv
en,B2,1143,origin,origin,起源,NOUN,english/B2.csv
en,B2,1144,originally,originally,最初,ADV,english/B2.csv
en,B2,1145,orphan,orphan,孤儿,NOUN,english/B2.csv
en,B2,1146,outcome,outcome,结果,NOUN,english/B2.csv
en,B2,1147,outrageous,outrageous,骇人听闻的,ADJ,english/B2.csv
en,B2,1148,outstanding,outstanding,杰出的,ADJ,english/B2.csv
en,B2,1149,oven,oven,烤箱,NOUN,english/B2.csv
en,B2,1150,overcome,overcome,克服,VERB,english/B2.csv
en,B2,1151,overnight,overnight,一夜之间,ADV,english/B2.csv
en,B2,1152,overseas,overseas,在海外,ADV,english/B2.csv
en,B2,1153,overtime,overtime,加班,NOUN,english/B2.csv
en,B2,1154,overwhelm,overwhelm,使不知所措,VERB,english/B2.csv
en,B2,1155,overwhelming,overwhelming,压倒性的,ADJ,english/B2.csv
en,B2,1156,owl,owl,猫头鹰,NOUN,english/B2.csv
en,B2,1157,oxygen,oxygen,氧气,NOUN,english/B2.csv
en,B2,1158,pace,pace,速度,NOUN,english/B2.csv
en,B2,1159,pacific,pacific,和平的,ADJ,english/B2.csv
en,B2,1160,painter,painter,画家,NOUN,english/B2.csv
en,B2,1161,pale,pale,苍白的,ADJ,english/B2.csv
en,B2,1162,palm,palm,手掌,NOUN,english/B2.csv
en,B2,1163,pan,pan,平底锅,NOUN,english/B2.csv
en,B2,1164,panel,panel,小组,NOUN,english/B2.csv
en,B2,1165,paperwork,paperwork,文书工作,NOUN,english/B2.csv
en,B2,1166,parade,parade,游行,NOUN,english/B2.csv
en,B2,1167,paradise,paradise,天堂,NOUN,english/B2.csv
en,B2,1168,paranoid,paranoid,多疑的,ADJ,english/B2.csv
en,B2,1169,parole,parole,假释,NOUN,english/B2.csv
en,B2,1170,participate,participate,参与,VERB,english/B2.csv
en,B2,1171,partnership,partnership,伙伴关系,NOUN,english/B2.csv
en,B2,1172,passage,passage,段落,NOUN,english/B2.csv
en,B2,1173,passenger,passenger,乘客,NOUN,english/B2.csv
en,B2,1174,passionate,passionate,热情的,ADJ,english/B2.csv
en,B2,1175,passport,passport,护照,NOUN,english/B2.csv
en,B2,1176,password,password,密码,NOUN,english/B2.csv
en,B2,1177,pasta,pasta,意大利面,NOUN,english/B2.csv
en,B2,1178,patience,patience,耐心,NOUN,english/B2.csv
en,B2,1179,patrol,patrol,巡逻,NOUN,english/B2.csv
en,B2,1180,pause,pause,暂停,NOUN,english/B2.csv
en,B2,1181,payment,payment,付款,NOUN,english/B2.csv
en,B2,1182,peaceful,peaceful,和平的,ADJ,english/B2.csv
en,B2,1183,peak,peak,顶峰,NOUN,english/B2.csv
en,B2,1184,peanut,peanut,花生,NOUN,english/B2.csv
en,B2,1185,peculiar,peculiar,奇怪的,ADJ,english/B2.csv
en,B2,1186,penalty,penalty,惩罚,NOUN,english/B2.csv
en,B2,1187,pencil,pencil,铅笔,NOUN,english/B2.csv
en,B2,1188,penis,penis,阴茎,NOUN,english/B2.csv
en,B2,1189,pension,pension,养老金,NOUN,english/B2.csv
en,B2,1190,perfection,perfection,完美,NOUN,english/B2.csv
en,B2,1191,perfume,perfume,香水,NOUN,english/B2.csv
en,B2,1192,permanent,permanent,永久的,ADJ,english/B2.csv
en,B2,1193,permit,permit,许可证,NOUN,english/B2.csv
en,B2,1194,personnel,personnel,人员,NOUN,english/B2.csv
en,B2,1195,perspective,perspective,视角,NOUN,english/B2.csv
en,B2,1196,persuade,persuade,说服,VERB,english/B2.csv
en,B2,1197,petty,petty,琐碎的,ADJ,english/B2.csv
en,B2,1198,phase,phase,阶段,NOUN,english/B2.csv
en,B2,1199,phenomenon,phenomenon,现象,NOUN,english/B2.csv
en,B2,1200,philosophy,philosophy,哲学,NOUN,english/B2.csv
en,B2,1201,phone,phone,打电话,VERB,english/B2.csv
en,B2,1202,phony,phony,假的,ADJ,english/B2.csv
en,B2,1203,photograph,photograph,照片,NOUN,english/B2.csv
en,B2,1204,photographer,photographer,摄影师,NOUN,english/B2.csv
en,B2,1205,phrase,phrase,短语,NOUN,english/B2.csv
en,B2,1206,physician,physician,内科医生,NOUN,english/B2.csv
en,B2,1207,physics,physics,物理,NOUN,english/B2.csv
en,B2,1208,pile,pile,堆,NOUN,english/B2.csv
en,B2,1209,pillow,pillow,枕头,NOUN,english/B2.csv
en,B2,1210,pinch,pinch,捏,VERB,english/B2.csv
en,B2,1211,pipe,pipe,管子,NOUN,english/B2.csv
en,B2,1212,pirate,pirate,海盗,NOUN,english/B2.csv
en,B2,1213,pistol,pistol,手枪,NOUN,english/B2.csv
en,B2,1214,plague,plague,瘟疫,NOUN,english/B2.csv
en,B2,1215,platform,platform,平台,NOUN,english/B2.csv
en,B2,1216,plead,plead,恳求,VERB,english/B2.csv
en,B2,1217,pleasant,pleasant,令人愉快的,ADJ,english/B2.csv
en,B2,1218,plot,plot,情节,NOUN,english/B2.csv
en,B2,1219,plug,plug,插头,NOUN,english/B2.csv
en,B2,1220,poem,poem,诗,NOUN,english/B2.csv
en,B2,1221,poet,poet,诗人,NOUN,english/B2.csv
en,B2,1222,poetry,poetry,诗歌,NOUN,english/B2.csv
en,B2,1223,poisoning,poisoning,中毒,NOUN,english/B2.csv
en,B2,1224,poke,poke,戳,VERB,english/B2.csv
en,B2,1225,policeman,policeman,警察,NOUN,english/B2.csv
en,B2,1226,polish,polish,擦亮,VERB,english/B2.csv
en,B2,1227,polite,polite,有礼貌的,ADJ,english/B2.csv
en,B2,1228,politician,politician,政治家,NOUN,english/B2.csv
en,B2,1229,pond,pond,池塘,NOUN,english/B2.csv
en,B2,1230,pope,pope,教皇,NOUN,english/B2.csv
en,B2,1231,population,population,人口,NOUN,english/B2.csv
en,B2,1232,porch,porch,门廊,NOUN,english/B2.csv
en,B2,1233,port,port,港口,NOUN,english/B2.csv
en,B2,1234,portion,portion,部分,NOUN,english/B2.csv
en,B2,1235,portrait,portrait,肖像,NOUN,english/B2.csv
en,B2,1236,possess,possess,拥有,VERB,english/B2.csv
en,B2,1237,possession,possession,财产,NOUN,english/B2.csv
en,B2,1238,poster,poster,海报,NOUN,english/B2.csv
en,B2,1239,potato,potato,土豆,NOUN,english/B2.csv
en,B2,1240,pound,pound,磅,NOUN,english/B2.csv
en,B2,1241,pour,pour,倾倒,VERB,english/B2.csv
en,B2,1242,poverty,poverty,贫困,NOUN,english/B2.csv
en,B2,1243,powder,powder,粉末,NOUN,english/B2.csv
en,B2,1244,practical,practical,实际的,ADJ,english/B2.csv
en,B2,1245,praise,praise,赞扬,VERB,english/B2.csv
en,B2,1246,prank,prank,恶作剧,NOUN,english/B2.csv
en,B2,1247,prayer,prayer,祈祷,NOUN,english/B2.csv
en,B2,1248,precinct,precinct,辖区,NOUN,english/B2.csv
en,B2,1249,precise,precise,精确的,ADJ,english/B2.csv
en,B2,1250,predict,predict,预测,VERB,english/B2.csv
en,B2,1251,pregnancy,pregnancy,怀孕,NOUN,english/B2.csv
en,B2,1252,prescription,prescription,处方,NOUN,english/B2.csv
en,B2,1253,presentation,presentation,展示,NOUN,english/B2.csv
en,B2,1254,present,present,呈现,VERB,english/B2.csv
en,B2,1255,preserve,preserve,保护,VERB,english/B2.csv
en,B2,1256,pressing,pressing,紧迫的,ADJ,english/B2.csv
en,B2,1257,presume,presume,假定,VERB,english/B2.csv
en,B2,1258,primary,primary,主要的,ADJ,english/B2.csv
en,B2,1259,principal,principal,主要的,ADJ,english/B2.csv
en,B2,1260,principle,principle,原则,NOUN,english/B2.csv
en,B2,1261,prior,prior,先前的,ADJ,english/B2.csv
en,B2,1262,priority,priority,优先权,NOUN,english/B2.csv
en,B2,1263,privacy,privacy,隐私,NOUN,english/B2.csv
en,B2,1264,privilege,privilege,特权,NOUN,english/B2.csv
en,B2,1265,probation,probation,缓刑,NOUN,english/B2.csv
en,B2,1266,proceed,proceed,继续进行,VERB,english/B2.csv
en,B2,1267,produce,produce,生产,VERB,english/B2.csv
en,B2,1268,producer,producer,生产者,NOUN,english/B2.csv
en,B2,1269,profession,profession,职业,NOUN,english/B2.csv
en,B2,1270,profit,profit,利润,NOUN,english/B2.csv
en,B2,1271,promote,promote,促进,VERB,english/B2.csv
en,B2,1272,promotion,promotion,晋升,NOUN,english/B2.csv
en,B2,1273,pronounce,pronounce,发音,VERB,english/B2.csv
en,B2,1274,proposal,proposal,提议,NOUN,english/B2.csv
en,B2,1275,propose,propose,提议,VERB,english/B2.csv
en,B2,1276,prosecution,prosecution,起诉,NOUN,english/B2.csv
en,B2,1277,prosecutor,prosecutor,检察官,NOUN,english/B2.csv
en,B2,1278,protein,protein,蛋白质,NOUN,english/B2.csv
en,B2,1279,protest,protest,抗议,NOUN,english/B2.csv
en,B2,1280,protocol,protocol,协议,NOUN,english/B2.csv
en,B2,1281,psychiatrist,psychiatrist,精神科医生,NOUN,english/B2.csv
en,B2,1282,psychological,psychological,心理的,ADJ,english/B2.csv
en,B2,1283,pub,pub,酒吧,NOUN,english/B2.csv
en,B2,1284,publicity,publicity,宣传,NOUN,english/B2.csv
en,B2,1285,publish,publish,出版,VERB,english/B2.csv
en,B2,1286,pulse,pulse,脉搏,NOUN,english/B2.csv
en,B2,1287,pump,pump,泵,NOUN,english/B2.csv
en,B2,1288,punish,punish,惩罚,VERB,english/B2.csv
en,B2,1289,puppet,puppet,木偶,NOUN,english/B2.csv
en,B2,1290,puppy,puppy,小狗,NOUN,english/B2.csv
en,B2,1291,purchase,purchase,购买,NOUN,english/B2.csv
en,B2,1292,pursue,pursue,追求,VERB,english/B2.csv
en,B2,1293,pursuit,pursuit,追求,NOUN,english/B2.csv
en,B2,1294,puzzle,puzzle,谜题,NOUN,english/B2.csv
en,B2,1295,qualify,qualify,使合格,VERB,english/B2.csv
en,B2,1296,quest,quest,探索,NOUN,english/B2.csv
en,B2,1297,question,question,质疑,VERB,english/B2.csv
en,B2,1298,questioning,questioning,质问,NOUN,english/B2.csv
en,B2,1299,quote,quote,引用,VERB,english/B2.csv
en,B2,1300,racist,racist,种族主义者,NOUN,english/B2.csv
en,B2,1301,radar,radar,雷达,NOUN,english/B2.csv
en,B2,1302,radiation,radiation,辐射,NOUN,english/B2.csv
en,B2,1303,radical,radical,激进的,ADJ,english/B2.csv
en,B2,1304,rage,rage,愤怒,NOUN,english/B2.csv
en,B2,1305,railroad,railroad,铁路,NOUN,english/B2.csv
en,B2,1306,railway,railway,铁路,NOUN,english/B2.csv
en,B2,1307,rainbow,rainbow,彩虹,NOUN,english/B2.csv
en,B2,1308,rally,rally,集会,NOUN,english/B2.csv
en,B2,1309,ranch,ranch,牧场,NOUN,english/B2.csv
en,B2,1310,ranger,ranger,护林员,NOUN,english/B2.csv
en,B2,1311,rank,rank,等级,NOUN,english/B2.csv
en,B2,1312,ransom,ransom,赎金,NOUN,english/B2.csv
en,B2,1313,rapid,rapid,迅速的,ADJ,english/B2.csv
en,B2,1314,rapidly,rapidly,迅速地,ADV,english/B2.csv
en,B2,1315,rarely,rarely,很少,ADV,english/B2.csv
en,B2,1316,rascal,rascal,无赖,NOUN,english/B2.csv
en,B2,1317,rash,rash,轻率的,ADJ,english/B2.csv
en,B2,1318,rational,rational,理性的,ADJ,english/B2.csv
en,B2,1319,raw,raw,生的,ADJ,english/B2.csv
en,B2,1320,razor,razor,剃刀,NOUN,english/B2.csv
en,B2,1321,react,react,反应,VERB,english/B2.csv
en,B2,1322,realistic,realistic,现实的,ADJ,english/B2.csv
en,B2,1323,realm,realm,领域,NOUN,english/B2.csv
en,B2,1324,rear,rear,后部,NOUN,english/B2.csv
en,B2,1325,rebel,rebel,反叛者,NOUN,english/B2.csv
en,B2,1326,rebellion,rebellion,叛乱,NOUN,english/B2.csv
en,B2,1327,rebuild,rebuild,重建,VERB,english/B2.csv
en,B2,1328,receipt,receipt,收据,NOUN,english/B2.csv
en,B2,1329,reception,reception,接待,NOUN,english/B2.csv
en,B2,1330,recipe,recipe,食谱,NOUN,english/B2.csv
en,B2,1331,reckless,reckless,鲁莽的,ADJ,english/B2.csv
en,B2,1332,recognition,recognition,认可,NOUN,english/B2.csv
en,B2,1333,recommend,recommend,推荐,VERB,english/B2.csv
en,B2,1334,recommendation,recommendation,推荐,NOUN,english/B2.csv
en,B2,1335,reconsider,reconsider,重新考虑,VERB,english/B2.csv
en,B2,1336,recover,recover,恢复,VERB,english/B2.csv
en,B2,1337,recovery,recovery,恢复,NOUN,english/B2.csv
en,B2,1338,recruit,recruit,招募,VERB,english/B2.csv
en,B2,1339,reduce,reduce,减少,VERB,english/B2.csv
en,B2,1340,refer,refer,参考,VERB,english/B2.csv
en,B2,1341,reference,reference,参考,NOUN,english/B2.csv
en,B2,1342,reflect,reflect,反映,VERB,english/B2.csv
en,B2,1343,refrigerator,refrigerator,冰箱,NOUN,english/B2.csv
en,B2,1344,regard,regard,看待,VERB,english/B2.csv
en,B2,1345,regarding,regarding,关于,ADP,english/B2.csv
en,B2,1346,regardless,regardless,不管,ADV,english/B2.csv
en,B2,1347,region,region,地区,NOUN,english/B2.csv
en,B2,1348,register,register,注册,VERB,english/B2.csv
en,B2,1349,rehearsal,rehearsal,排练,NOUN,english/B2.csv
en,B2,1350,reign,reign,统治,NOUN,english/B2.csv
en,B2,1351,reject,reject,拒绝,VERB,english/B2.csv
en,B2,1352,relate,relate,联系,VERB,english/B2.csv
en,B2,1353,relative,relative,相对的,ADJ,english/B2.csv
en,B2,1354,relaxed,relaxed,放松的,ADJ,english/B2.csv
en,B2,1355,relevant,relevant,相关的,ADJ,english/B2.csv
en,B2,1356,reliable,reliable,可靠的,ADJ,english/B2.csv
en,B2,1357,relieve,relieve,缓解,VERB,english/B2.csv
en,B2,1358,relieved,relieved,宽慰的,ADJ,english/B2.csv
en,B2,1359,religion,religion,宗教,NOUN,english/B2.csv
en,B2,1360,religious,religious,宗教的,ADJ,english/B2.csv
en,B2,1361,rely,rely,依赖,VERB,english/B2.csv
en,B2,1362,remarkable,remarkable,非凡的,ADJ,english/B2.csv
en,B2,1363,reminder,reminder,提醒物,NOUN,english/B2.csv
en,B2,1364,remote,remote,遥远的,ADJ,english/B2.csv
en,B2,1365,rendezvous,rendezvous,约会,NOUN,english/B2.csv
en,B2,1366,rent,rent,租用,VERB,english/B2.csv
en,B2,1367,repair,repair,修理,NOUN,english/B2.csv
en,B2,1368,replacement,replacement,替代品,NOUN,english/B2.csv
en,B2,1369,reply,reply,回复,NOUN,english/B2.csv
en,B2,1370,represent,represent,代表,VERB,english/B2.csv
en,B2,1371,representative,representative,代表,NOUN,english/B2.csv
en,B2,1372,republic,republic,共和国,NOUN,english/B2.csv
en,B2,1373,require,require,需要,VERB,english/B2.csv
en,B2,1374,reservation,reservation,预订,NOUN,english/B2.csv
en,B2,1375,reserve,reserve,预订,VERB,english/B2.csv
en,B2,1376,residence,residence,住所,NOUN,english/B2.csv
en,B2,1377,resident,resident,居民,NOUN,english/B2.csv
en,B2,1378,resign,resign,辞职,VERB,english/B2.csv
en,B2,1379,resignation,resignation,辞职,NOUN,english/B2.csv
en,B2,1380,resist,resist,抵抗,VERB,english/B2.csv
en,B2,1381,resistance,resistance,抵抗,NOUN,english/B2.csv
en,B2,1382,resolve,resolve,解决,VERB,english/B2.csv
en,B2,1383,resort,resort,度假胜地,NOUN,english/B2.csv
en,B2,1384,restless,restless,焦躁不安的,ADJ,english/B2.csv
en,B2,1385,restore,restore,恢复,VERB,english/B2.csv
en,B2,1386,resume,resume,重新开始,VERB,english/B2.csv
en,B2,1387,retire,retire,退休,VERB,english/B2.csv
en,B2,1388,retirement,retirement,退休,NOUN,english/B2.csv
en,B2,1389,retreat,retreat,撤退,NOUN,english/B2.csv
en,B2,1390,retrieve,retrieve,取回,VERB,english/B2.csv
en,B2,1391,reunion,reunion,重聚,NOUN,english/B2.csv
en,B2,1392,reverse,reverse,反转,VERB,english/B2.csv
en,B2,1393,review,review,回顾,NOUN,english/B2.csv
en,B2,1394,revolution,revolution,革命,NOUN,english/B2.csv
en,B2,1395,rhythm,rhythm,节奏,NOUN,english/B2.csv
en,B2,1396,rifle,rifle,步枪,NOUN,english/B2.csv
en,B2,1397,righteous,righteous,正直的,ADJ,english/B2.csv
en,B2,1398,rise,rise,上升,VERB,english/B2.csv
en,B2,1399,risky,risky,危险的,ADJ,english/B2.csv
en,B2,1400,ritual,ritual,仪式,NOUN,english/B2.csv
en,B2,1401,rival,rival,对手,NOUN,english/B2.csv
en,B2,1402,roar,roar,咆哮,VERB,english/B2.csv
en,B2,1403,rocket,rocket,火箭,NOUN,english/B2.csv
en,B2,1404,rogue,rogue,流氓,NOUN,english/B2.csv
en,B2,1405,romance,romance,浪漫,NOUN,english/B2.csv
en,B2,1406,roommate,roommate,室友,NOUN,english/B2.csv
en,B2,1407,root,root,根,NOUN,english/B2.csv
en,B2,1408,rose,rose,玫瑰,NOUN,english/B2.csv
en,B2,1409,rotten,rotten,腐烂的,ADJ,english/B2.csv
en,B2,1410,rub,rub,摩擦,VERB,english/B2.csv
en,B2,1411,rubber,rubber,橡胶,NOUN,english/B2.csv
en,B2,1412,ruler,ruler,统治者,NOUN,english/B2.csv
en,B2,1413,rumor,rumor,谣言,NOUN,english/B2.csv
en,B2,1414,rush,rush,冲,VERB,english/B2.csv
en,B2,1415,ruthless,ruthless,无情的,ADJ,english/B2.csv
en,B2,1416,sack,sack,麻袋,NOUN,english/B2.csv
en,B2,1417,sadness,sadness,悲伤,NOUN,english/B2.csv
en,B2,1418,sail,sail,航行,VERB,english/B2.csv
en,B2,1419,salary,salary,薪水,NOUN,english/B2.csv
en,B2,1420,salesman,salesman,销售员,NOUN,english/B2.csv
en,B2,1421,salmon,salmon,三文鱼,NOUN,english/B2.csv
en,B2,1422,salvation,salvation,拯救,NOUN,english/B2.csv
en,B2,1423,satellite,satellite,卫星,NOUN,english/B2.csv
en,B2,1424,satisfaction,satisfaction,满意,NOUN,english/B2.csv
en,B2,1425,satisfied,satisfied,满意的,ADJ,english/B2.csv
en,B2,1426,satisfy,satisfy,使满意,VERB,english/B2.csv
en,B2,1427,sausage,sausage,香肠,NOUN,english/B2.csv
en,B2,1428,savings,savings,存款,NOUN,english/B2.csv
en,B2,1429,scale,scale,规模,NOUN,english/B2.csv
en,B2,1430,scam,scam,骗局,NOUN,english/B2.csv
en,B2,1431,scan,scan,扫描,VERB,english/B2.csv
en,B2,1432,scandal,scandal,丑闻,NOUN,english/B2.csv
en,B2,1433,scar,scar,疤痕,NOUN,english/B2.csv
en,B2,1434,scarf,scarf,围巾,NOUN,english/B2.csv
en,B2,1435,scatter,scatter,分散,VERB,english/B2.csv
en,B2,1436,scheme,scheme,计划,NOUN,english/B2.csv
en,B2,1437,scholarship,scholarship,奖学金,NOUN,english/B2.csv
en,B2,1438,scientific,scientific,科学的,ADJ,english/B2.csv
en,B2,1439,scientist,scientist,科学家,NOUN,english/B2.csv
en,B2,1440,scissors,scissors,剪刀,NOUN,english/B2.csv
en,B2,1441,scout,scout,侦察员,NOUN,english/B2.csv
en,B2,1442,scum,scum,渣滓,NOUN,english/B2.csv
en,B2,1443,seal,seal,密封,VERB,english/B2.csv
en,B2,1444,secretly,secretly,秘密地,ADV,english/B2.csv
en,B2,1445,sect,sect,教派,NOUN,english/B2.csv
en,B2,1446,sector,sector,部门,NOUN,english/B2.csv
en,B2,1447,secure,secure,保护,VERB,english/B2.csv
en,B2,1448,seed,seed,种子,NOUN,english/B2.csv
en,B2,1449,seize,seize,抓住,VERB,english/B2.csv
en,B2,1450,select,select,选择,VERB,english/B2.csv
en,B2,1451,selection,selection,选择,NOUN,english/B2.csv
en,B2,1452,semester,semester,学期,NOUN,english/B2.csv
en,B2,1453,sensation,sensation,感觉,NOUN,english/B2.csv
en,B2,1454,sensible,sensible,明智的,ADJ,english/B2.csv
en,B2,1455,sentence,sentence,判决,VERB,english/B2.csv
en,B2,1456,separate,separate,分开,VERB,english/B2.csv
